Invoice,InvoiceDate,CustomerID,Country,Lines,Units,Revenue,IsGuest
566737,2011-09-14 14:26:00,13430.0,United Kingdom,29,433,336.31,0
566738,2011-09-14 14:28:00,14110.0,United Kingdom,3,110,382.74,0
566739,2011-09-14 14:30:00,12566.0,Germany,18,262,297.65,0
566740,2011-09-14 14:34:00,17033.0,United Kingdom,14,560,422.04,0
566744,2011-09-14 15:11:00,14177.0,United Kingdom,3,60,250.0,0
566746,2011-09-14 15:18:00,13321.0,United Kingdom,9,140,259.04,0
566747,2011-09-14 15:33:00,16928.0,United Kingdom,14,173,221.17,0
566750,2011-09-14 15:41:00,15380.0,United Kingdom,7,56,422.00000000000006,0
566755,2011-09-14 15:49:00,13877.0,United Kingdom,3,108,117.24,0
566756,2011-09-14 15:54:00,12457.0,Switzerland,34,376,743.28,0
566757,2011-09-14 15:54:00,,United Kingdom,196,456,1172.24,1
566759,2011-09-14 16:29:00,16210.0,United Kingdom,4,182,358.06,0
566760,2011-09-14 16:36:00,15272.0,United Kingdom,27,182,298.96,0
566761,2011-09-14 16:51:00,,United Kingdom,1,8,6.8,1
566769,2011-09-15 08:27:00,18211.0,United Kingdom,7,82,151.5,0
566770,2011-09-15 08:55:00,15304.0,United Kingdom,2,12,90.6,0
566771,2011-09-15 09:34:00,15322.0,United Kingdom,42,416,679.68,0
566772,2011-09-15 09:41:00,13107.0,United Kingdom,19,377,472.2,0
566773,2011-09-15 09:43:00,12444.0,Norway,19,176,482.54,0
566774,2011-09-15 09:44:00,12921.0,United Kingdom,13,116,272.1,0
566776,2011-09-15 09:53:00,14911.0,EIRE,19,226,368.37,0
566778,2011-09-15 10:02:00,17961.0,United Kingdom,15,65,74.56,0
566781,2011-09-15 10:11:00,17333.0,United Kingdom,28,375,494.25,0
566783,2011-09-15 10:18:00,13539.0,United Kingdom,16,89,315.69,0
566786,2011-09-15 10:29:00,13518.0,United Kingdom,36,382,627.16,0
566787,2011-09-15 10:31:00,,United Kingdom,126,409,1892.94,1
566788,2011-09-15 10:31:00,14306.0,United Kingdom,26,917,1702.94,0
566789,2011-09-15 10:35:00,13134.0,United Kingdom,52,729,907.84,0
566790,2011-09-15 10:35:00,17679.0,United Kingdom,26,678,1643.2,0
566816,2011-09-15 10:53:00,12731.0,France,31,1060,2377.9,0
566817,2011-09-15 10:53:00,16160.0,United Kingdom,15,1012,801.94,0
566818,2011-09-15 11:20:00,13104.0,United Kingdom,9,144,202.56,0
566819,2011-09-15 11:25:00,17214.0,United Kingdom,17,43,250.45000000000002,0
566821,2011-09-15 11:33:00,14227.0,United Kingdom,25,318,617.26,0
566822,2011-09-15 11:33:00,17677.0,United Kingdom,16,181,320.68,0
566823,2011-09-15 11:33:00,14227.0,United Kingdom,1,36,15.12,0
566829,2011-09-15 11:46:00,14608.0,United Kingdom,7,145,586.95,0
566833,2011-09-15 11:47:00,17865.0,United Kingdom,12,128,237.07999999999998,0
566846,2011-09-15 11:54:00,14911.0,EIRE,6,85,325.16,0
566847,2011-09-15 11:57:00,15005.0,United Kingdom,47,136,261.15,0
566848,2011-09-15 12:02:00,18172.0,United Kingdom,1,128,326.4,0
566849,2011-09-15 12:03:00,16341.0,United Kingdom,34,552,734.24,0
566850,2011-09-15 12:04:00,13662.0,United Kingdom,18,180,364.82,0
566851,2011-09-15 12:16:00,15573.0,United Kingdom,54,217,404.09,0
566860,2011-09-15 12:40:00,17002.0,United Kingdom,19,257,500.21,0
566861,2011-09-15 12:43:00,12748.0,United Kingdom,2,70,59.8,0
566862,2011-09-15 12:46:00,13018.0,United Kingdom,11,105,248.07000000000002,0
566863,2011-09-15 12:47:00,13018.0,United Kingdom,4,18,72.3,0
566864,2011-09-15 12:51:00,17786.0,United Kingdom,43,143,163.5,0
566866,2011-09-15 12:55:00,13694.0,United Kingdom,13,1088,1596.24,0
566867,2011-09-15 12:56:00,13694.0,United Kingdom,8,902,1642.18,0
566868,2011-09-15 13:13:00,14595.0,United Kingdom,7,71,136.23,0
566869,2011-09-15 13:20:00,13658.0,United Kingdom,43,427,1009.27,0
566870,2011-09-15 13:21:00,13658.0,United Kingdom,7,84,154.2,0
566871,2011-09-15 13:27:00,17047.0,United Kingdom,22,181,351.47,0
566872,2011-09-15 13:28:00,16729.0,United Kingdom,39,246,354.45,0
566873,2011-09-15 13:31:00,12682.0,France,15,164,240.28,0
566874,2011-09-15 13:32:00,,United Kingdom,2,4,5.9,1
566875,2011-09-15 13:43:00,17669.0,United Kingdom,15,398,761.5,0
566891,2011-09-15 13:51:00,14894.0,United Kingdom,23,265,655.75,0
566901,2011-09-15 13:54:00,17434.0,United Kingdom,22,192,499.56,0
566904,2011-09-15 13:57:00,15660.0,United Kingdom,19,294,372.16,0
566912,2011-09-15 14:05:00,14367.0,United Kingdom,54,503,990.15,0
566913,2011-09-15 14:07:00,17602.0,United Kingdom,108,889,1224.64,0
566914,2011-09-15 14:08:00,15466.0,United Kingdom,57,246,334.53,0
566915,2011-09-15 14:22:00,16945.0,United Kingdom,16,172,285.48,0
566917,2011-09-15 14:37:00,18259.0,United Kingdom,21,262,891.9000000000001,0
566918,2011-09-15 14:50:00,12722.0,France,2,6,49.980000000000004,0
566921,2011-09-15 14:56:00,17898.0,United Kingdom,8,66,52.22,0
566922,2011-09-15 14:58:00,16156.0,United Kingdom,26,250,680.28,0
566923,2011-09-15 15:05:00,15511.0,United Kingdom,23,42,202.9,0
566926,2011-09-15 15:20:00,17402.0,United Kingdom,3,48,115.2,0
566928,2011-09-15 15:21:00,16189.0,United Kingdom,6,102,144.48,0
566929,2011-09-15 15:21:00,17428.0,United Kingdom,47,1848,4090.28,0
566930,2011-09-15 15:26:00,15417.0,United Kingdom,28,284,508.8,0
566931,2011-09-15 15:27:00,18102.0,United Kingdom,3,1250,5725.0,0
566932,2011-09-15 15:29:00,17576.0,United Kingdom,29,117,236.8,0
566933,2011-09-15 15:30:00,18102.0,United Kingdom,16,320,1465.6,0
566934,2011-09-15 15:34:00,18102.0,United Kingdom,8,2893,13249.94,0
566935,2011-09-15 15:35:00,18102.0,United Kingdom,5,1500,6870.0,0
566936,2011-09-15 15:35:00,18102.0,United Kingdom,7,950,4351.0,0
566937,2011-09-15 15:44:00,12995.0,United Kingdom,3,108,211.32,0
566938,2011-09-15 15:48:00,14557.0,United Kingdom,16,510,788.38,0
566949,2011-09-15 16:32:00,,United Kingdom,197,461,1338.1399999999999,1
566950,2011-09-15 16:34:00,17594.0,United Kingdom,36,330,678.18,0
566951,2011-09-15 16:36:00,17293.0,United Kingdom,13,183,250.34,0
566952,2011-09-15 16:37:00,,United Kingdom,224,766,1768.92,1
566954,2011-09-15 16:39:00,15804.0,United Kingdom,1,12,19.799999999999997,0
566959,2011-09-15 17:00:00,17530.0,United Kingdom,45,341,395.55,0
566962,2011-09-15 17:07:00,16764.0,United Kingdom,32,44,110.93,0
566964,2011-09-15 17:09:00,17573.0,United Kingdom,1,6,7.5,0
566967,2011-09-15 18:05:00,16746.0,United Kingdom,23,177,397.17,0
566968,2011-09-15 18:49:00,16350.0,United Kingdom,10,78,189.7,0
566969,2011-09-15 19:36:00,15205.0,United Kingdom,13,182,176.94,0
566971,2011-09-16 09:03:00,12963.0,United Kingdom,15,138,253.91,0
566972,2011-09-16 09:13:00,16573.0,United Kingdom,26,249,370.98,0
566973,2011-09-16 09:21:00,15152.0,United Kingdom,15,240,329.02,0
566974,2011-09-16 09:24:00,13599.0,United Kingdom,4,50,91.7,0
566975,2011-09-16 09:24:00,13599.0,United Kingdom,22,293,428.34000000000003,0
566976,2011-09-16 09:27:00,15382.0,United Kingdom,116,1677,2582.78,0
566979,2011-09-16 09:54:00,13141.0,United Kingdom,46,606,987.72,0
566980,2011-09-16 09:56:00,15498.0,United Kingdom,13,176,683.28,0
566981,2011-09-16 10:02:00,15498.0,United Kingdom,20,152,373.9,0
566984,2011-09-16 10:39:00,12471.0,Germany,18,226,386.5,0
566985,2011-09-16 10:42:00,,United Kingdom,118,311,1523.26,1
566987,2011-09-16 10:56:00,12476.0,Germany,12,181,461.6,0
566988,2011-09-16 10:56:00,16709.0,United Kingdom,29,330,1045.28,0
567024,2011-09-16 11:23:00,,United Kingdom,74,577,2342.8,1
567043,2011-09-16 11:27:00,13268.0,United Kingdom,43,283,318.57,0
567062,2011-09-16 11:48:00,16108.0,United Kingdom,48,615,842.5,0
567066,2011-09-16 12:17:00,13418.0,United Kingdom,23,229,324.0,0
567074,2011-09-16 12:22:00,17068.0,United Kingdom,24,145,287.40000000000003,0
567076,2011-09-16 12:27:00,15505.0,United Kingdom,28,634,639.24,0
567077,2011-09-16 12:34:00,18122.0,United Kingdom,41,104,201.94,0
567085,2011-09-16 12:38:00,12434.0,Australia,34,317,519.89,0
567092,2011-09-16 12:48:00,13196.0,United Kingdom,63,739,1074.82,0
567093,2011-09-16 12:50:00,17144.0,United Kingdom,23,351,595.89,0
567094,2011-09-16 12:54:00,16924.0,United Kingdom,24,97,271.11,0
567095,2011-09-16 13:03:00,17049.0,United Kingdom,37,283,635.19,0
567096,2011-09-16 13:13:00,15099.0,United Kingdom,23,343,410.48,0
567097,2011-09-16 13:23:00,13323.0,United Kingdom,5,26,120.30000000000001,0
567099,2011-09-16 13:31:00,15311.0,United Kingdom,58,136,257.3,0
567102,2011-09-16 13:32:00,14124.0,United Kingdom,5,1618,419.58000000000004,0
567104,2011-09-16 13:33:00,15975.0,United Kingdom,24,243,371.01,0
567111,2011-09-16 13:37:00,17663.0,United Kingdom,16,170,271.28000000000003,0
567124,2011-09-16 13:45:00,15240.0,United Kingdom,16,234,337.17,0
567126,2011-09-16 13:53:00,17238.0,United Kingdom,43,142,264.31,0
567128,2011-09-16 14:04:00,18055.0,United Kingdom,79,487,1233.01,0
567134,2011-09-16 14:20:00,12600.0,Germany,5,68,264.90000000000003,0
567135,2011-09-16 14:23:00,,United Kingdom,1,12,4.68,1
567138,2011-09-16 14:39:00,17652.0,United Kingdom,25,189,488.45000000000005,0
567139,2011-09-16 14:45:00,13563.0,United Kingdom,10,63,466.65,0
567140,2011-09-16 14:47:00,15410.0,United Kingdom,15,151,361.43,0
567141,2011-09-16 14:53:00,17370.0,United Kingdom,8,192,108.0,0
567142,2011-09-16 14:55:00,14262.0,United Kingdom,27,262,524.3,0
567144,2011-09-16 15:07:00,12871.0,United Kingdom,7,120,248.64,0
567145,2011-09-16 15:09:00,12921.0,United Kingdom,27,354,549.46,0
567146,2011-09-16 15:09:00,,United Kingdom,1,25,10.5,1
567148,2011-09-16 15:23:00,18225.0,United Kingdom,33,639,1188.18,0
567153,2011-09-16 16:25:00,14056.0,United Kingdom,35,120,254.06,0
567154,2011-09-16 16:29:00,15523.0,United Kingdom,10,132,412.01000000000005,0
567156,2011-09-16 17:05:00,14462.0,United Kingdom,32,85,168.05,0
567157,2011-09-16 17:33:00,12748.0,United Kingdom,9,216,663.6,0
567158,2011-09-16 17:39:00,16878.0,United Kingdom,3,12,13.3,0
567159,2011-09-18 10:19:00,15465.0,United Kingdom,10,81,426.95,0
567160,2011-09-18 10:35:00,14562.0,United Kingdom,13,22,154.95,0
567161,2011-09-18 10:46:00,15947.0,United Kingdom,29,898,1708.24,0
567162,2011-09-18 11:13:00,16525.0,United Kingdom,9,400,828.68,0
567163,2011-09-18 11:31:00,13247.0,United Kingdom,14,203,305.07,0
567164,2011-09-18 11:51:00,14487.0,United Kingdom,34,151,279.84999999999997,0
567165,2011-09-18 11:58:00,17841.0,United Kingdom,62,160,256.08,0
567166,2011-09-18 12:15:00,13078.0,United Kingdom,11,218,757.7,0
567167,2011-09-18 12:21:00,15547.0,United Kingdom,60,297,282.7,0
567168,2011-09-18 12:24:00,14878.0,United Kingdom,20,64,101.24,0
567169,2011-09-18 12:40:00,14487.0,United Kingdom,2,7,12.29,0
567170,2011-09-18 12:40:00,13566.0,United Kingdom,106,335,567.31,0
567171,2011-09-18 12:42:00,17677.0,United Kingdom,4,400,716.0,0
567172,2011-09-18 13:29:00,18194.0,United Kingdom,7,632,973.8399999999999,0
567173,2011-09-18 13:29:00,16689.0,United Kingdom,10,266,294.16,0
567174,2011-09-18 13:31:00,16438.0,United Kingdom,37,117,204.4,0
567175,2011-09-18 13:38:00,13067.0,United Kingdom,15,32,115.46000000000001,0
567176,2011-09-18 13:40:00,15533.0,United Kingdom,11,33,105.08000000000001,0
567178,2011-09-18 14:08:00,17858.0,United Kingdom,20,34,266.14,0
567179,2011-09-18 14:27:00,15547.0,United Kingdom,35,124,217.93,0
567180,2011-09-18 14:56:00,17802.0,United Kingdom,65,345,652.62,0
567181,2011-09-18 15:15:00,17750.0,United Kingdom,14,249,129.63,0
567182,2011-09-18 15:21:00,13334.0,United Kingdom,52,421,793.73,0
567183,2011-09-18 15:32:00,14769.0,United Kingdom,391,2708,3788.52,0
567184,2011-09-18 15:41:00,16033.0,United Kingdom,119,421,954.51,0
567185,2011-09-18 15:55:00,16370.0,United Kingdom,46,121,357.42,0
567186,2011-09-18 16:04:00,17073.0,United Kingdom,54,197,387.4,0
567188,2011-09-19 09:04:00,12457.0,Cyprus,1,33,196.35,0
567189,2011-09-19 09:10:00,17069.0,United Kingdom,24,338,545.78,0
567190,2011-09-19 09:14:00,18226.0,United Kingdom,20,226,484.52,0
567191,2011-09-19 09:15:00,12562.0,France,20,228,334.64,0
567192,2011-09-19 09:20:00,17961.0,United Kingdom,4,4,4.859999999999999,0
567193,2011-09-19 09:27:00,18094.0,United Kingdom,12,288,570.0,0
567194,2011-09-19 09:28:00,18094.0,United Kingdom,2,36,45.0,0
567195,2011-09-19 09:30:00,17451.0,United Kingdom,12,107,214.97,0
567196,2011-09-19 10:09:00,12379.0,Belgium,19,194,362.40000000000003,0
567197,2011-09-19 10:10:00,14934.0,Channel Islands,48,583,1062.1,0
567199,2011-09-19 10:13:00,17058.0,United Kingdom,13,137,360.23,0
567200,2011-09-19 10:15:00,16460.0,United Kingdom,26,548,258.84000000000003,0
567202,2011-09-19 10:36:00,13325.0,United Kingdom,12,240,675.3,0
567203,2011-09-19 10:42:00,16080.0,United Kingdom,5,62,86.9,0
567204,2011-09-19 10:43:00,15365.0,United Kingdom,36,325,765.15,0
567205,2011-09-19 10:44:00,15365.0,United Kingdom,11,146,218.72,0
567206,2011-09-19 10:51:00,13562.0,United Kingdom,29,230,589.6,0
567211,2011-09-19 11:02:00,14159.0,United Kingdom,83,293,387.0,0
567213,2011-09-19 11:04:00,14684.0,United Kingdom,41,84,129.33,0
567236,2011-09-19 11:33:00,14735.0,United Kingdom,21,146,467.5,0
567239,2011-09-19 11:33:00,14735.0,United Kingdom,6,80,269.04,0
567252,2011-09-19 11:37:00,13695.0,United Kingdom,7,229,329.88,0
567280,2011-09-19 11:46:00,14646.0,Netherlands,66,6932,10267.88,0
567287,2011-09-19 11:49:00,18232.0,United Kingdom,5,25,92.35000000000001,0
567288,2011-09-19 11:49:00,16906.0,United Kingdom,45,80,166.6,0
567290,2011-09-19 11:54:00,14646.0,Netherlands,38,3717,5350.4,0
567291,2011-09-19 11:55:00,12527.0,Germany,3,13,63.790000000000006,0
567292,2011-09-19 11:59:00,14606.0,United Kingdom,16,19,47.38,0
567293,2011-09-19 12:01:00,12640.0,France,41,241,674.59,0
567294,2011-09-19 12:06:00,13774.0,United Kingdom,22,192,345.0,0
567295,2011-09-19 12:16:00,17490.0,United Kingdom,12,178,313.1,0
567296,2011-09-19 12:19:00,12682.0,France,17,177,321.01,0
567297,2011-09-19 12:27:00,15594.0,United Kingdom,44,402,718.21,0
567298,2011-09-19 12:29:00,12497.0,Germany,13,1231,953.1,0
567299,2011-09-19 12:29:00,13524.0,United Kingdom,2,20,75.0,0
567300,2011-09-19 12:36:00,12724.0,France,26,189,488.81,0
567301,2011-09-19 12:48:00,,United Kingdom,5,6,8.71,1
567302,2011-09-19 13:02:00,15058.0,United Kingdom,13,114,197.55,0
567303,2011-09-19 13:20:00,17613.0,United Kingdom,32,376,789.84,0
567304,2011-09-19 13:27:00,14704.0,United Kingdom,42,68,165.32,0
567305,2011-09-19 13:28:00,12621.0,Germany,14,174,366.7,0
567306,2011-09-19 13:32:00,12752.0,Norway,53,2262,4366.78,0
567307,2011-09-19 13:35:00,15078.0,United Kingdom,24,290,573.2,0
567308,2011-09-19 13:35:00,16422.0,United Kingdom,7,1110,575.46,0
567309,2011-09-19 13:39:00,12901.0,United Kingdom,1,1788,1519.8,0
567310,2011-09-19 13:45:00,15504.0,United Kingdom,13,33,52.83,0
567311,2011-09-19 13:45:00,13777.0,United Kingdom,8,220,313.28000000000003,0
567312,2011-09-19 13:47:00,15500.0,United Kingdom,18,154,406.02,0
567313,2011-09-19 13:48:00,15675.0,United Kingdom,5,42,98.30000000000001,0
567323,2011-09-19 14:23:00,17557.0,United Kingdom,20,147,288.36,0
567324,2011-09-19 14:27:00,12879.0,United Kingdom,3,144,367.2,0
567325,2011-09-19 14:28:00,13228.0,United Kingdom,2,200,358.0,0
567326,2011-09-19 14:38:00,14290.0,United Kingdom,17,78,293.54,0
567327,2011-09-19 14:43:00,13102.0,United Kingdom,17,159,331.14,0
567328,2011-09-19 14:43:00,14356.0,United Kingdom,20,129,345.03000000000003,0
567329,2011-09-19 14:43:00,13416.0,United Kingdom,11,48,275.0,0
567333,2011-09-19 14:55:00,14282.0,United Kingdom,17,328,301.3,0
567334,2011-09-19 14:55:00,14911.0,EIRE,24,166,648.48,0
567336,2011-09-19 14:56:00,12621.0,Germany,9,230,590.9,0
567338,2011-09-19 15:00:00,14146.0,United Kingdom,22,325,310.95,0
567339,2011-09-19 15:01:00,14146.0,United Kingdom,50,641,751.16,0
567340,2011-09-19 15:02:00,12540.0,Spain,35,561,859.65,0
567341,2011-09-19 15:04:00,14961.0,United Kingdom,43,582,982.0,0
567343,2011-09-19 15:21:00,17628.0,United Kingdom,5,79,75.75,0
567344,2011-09-19 15:49:00,13704.0,United Kingdom,8,132,92.28,0
567346,2011-09-19 15:53:00,13767.0,United Kingdom,9,444,1004.4000000000001,0
567354,2011-09-19 16:15:00,18017.0,United Kingdom,1,100,179.0,0
567356,2011-09-19 16:21:00,16527.0,United Kingdom,14,106,228.06,0
567362,2011-09-19 16:49:00,17848.0,United Kingdom,1,8,79.6,0
567368,2011-09-20 08:23:00,17147.0,United Kingdom,19,172,376.19,0
567369,2011-09-20 09:06:00,17527.0,United Kingdom,14,233,181.6,0
567370,2011-09-20 09:13:00,14236.0,United Kingdom,12,272,301.56,0
567372,2011-09-20 09:24:00,14191.0,United Kingdom,16,187,267.03,0
567373,2011-09-20 09:31:00,16700.0,United Kingdom,18,313,327.67,0
567374,2011-09-20 09:40:00,15341.0,United Kingdom,17,812,2020.52,0
567375,2011-09-20 09:45:00,14766.0,United Kingdom,21,215,519.53,0
567376,2011-09-20 09:54:00,13767.0,United Kingdom,9,444,1004.4000000000001,0
567377,2011-09-20 09:55:00,17450.0,United Kingdom,1,186,957.9000000000001,0
567378,2011-09-20 10:01:00,14911.0,EIRE,58,615,948.47,0
567379,2011-09-20 10:02:00,13089.0,United Kingdom,11,496,761.44,0
567380,2011-09-20 10:06:00,12620.0,France,24,306,377.66,0
567381,2011-09-20 10:12:00,17450.0,United Kingdom,12,6760,22104.8,0
567382,2011-09-20 10:18:00,16215.0,United Kingdom,14,104,242.35,0
567383,2011-09-20 10:21:00,18180.0,United Kingdom,13,109,301.15,0
567384,2011-09-20 10:23:00,17450.0,United Kingdom,16,1876,4418.0,0
567385,2011-09-20 10:27:00,14866.0,United Kingdom,22,2472,5639.52,0
567386,2011-09-20 10:38:00,17863.0,United Kingdom,19,250,342.02,0
567387,2011-09-20 10:38:00,17450.0,United Kingdom,7,1232,3189.94,0
567408,2011-09-20 10:47:00,14201.0,United Kingdom,6,82,105.9,0
567423,2011-09-20 11:05:00,17450.0,United Kingdom,12,12572,31698.159999999996,0
567424,2011-09-20 11:16:00,16369.0,United Kingdom,47,295,486.91,0
567425,2011-09-20 11:32:00,13767.0,United Kingdom,9,444,1004.4000000000001,0
567426,2011-09-20 11:33:00,13767.0,United Kingdom,9,70,242.1,0
567427,2011-09-20 11:34:00,,United Kingdom,4,4,9.49,1
567428,2011-09-20 11:35:00,14911.0,EIRE,44,342,849.92,0
567429,2011-09-20 11:39:00,17686.0,United Kingdom,27,223,520.74,0
567453,2011-09-20 12:05:00,17450.0,United Kingdom,1,288,1468.8,0
567454,2011-09-20 12:12:00,15839.0,United Kingdom,29,306,491.18,0
567455,2011-09-20 12:14:00,16029.0,United Kingdom,3,312,552.6,0
567456,2011-09-20 12:16:00,16029.0,United Kingdom,6,420,703.0,0
567457,2011-09-20 12:18:00,14164.0,United Kingdom,28,833,1273.77,0
567458,2011-09-20 12:21:00,17450.0,United Kingdom,7,2016,4563.84,0
567459,2011-09-20 12:21:00,14221.0,United Kingdom,34,467,471.88,0
567460,2011-09-20 12:30:00,15888.0,United Kingdom,10,67,162.64,0
567461,2011-09-20 12:31:00,,United Kingdom,74,456,2064.34,1
567462,2011-09-20 12:35:00,14446.0,United Kingdom,92,302,366.71999999999997,0
567470,2011-09-20 12:39:00,16624.0,United Kingdom,27,292,384.14,0
567472,2011-09-20 12:47:00,15039.0,United Kingdom,24,108,270.54,0
567473,2011-09-20 12:50:00,17841.0,United Kingdom,63,165,458.79,0
567474,2011-09-20 12:53:00,13448.0,United Kingdom,90,476,1061.11,0
567475,2011-09-20 13:11:00,16360.0,United Kingdom,59,164,242.16,0
567476,2011-09-20 13:19:00,14859.0,United Kingdom,32,254,630.26,0
567477,2011-09-20 13:20:00,16327.0,United Kingdom,57,402,702.75,0
567478,2011-09-20 13:21:00,12584.0,Italy,15,48,279.8,0
567480,2011-09-20 13:38:00,17450.0,United Kingdom,2,1000,3200.0,0
567481,2011-09-20 13:41:00,16777.0,United Kingdom,11,14,49.1,0
567482,2011-09-20 13:42:00,16464.0,United Kingdom,82,372,603.0,0
567483,2011-09-20 13:45:00,16584.0,United Kingdom,14,158,324.14,0
567484,2011-09-20 13:52:00,17340.0,United Kingdom,28,233,790.73,0
567485,2011-09-20 13:52:00,15026.0,United Kingdom,34,144,233.42,0
567486,2011-09-20 13:53:00,17340.0,United Kingdom,1,12,25.200000000000003,0
567487,2011-09-20 13:53:00,17340.0,United Kingdom,1,24,49.92,0
567488,2011-09-20 14:00:00,17564.0,United Kingdom,16,30,119.12,0
567489,2011-09-20 14:08:00,18135.0,United Kingdom,4,57,123.65,0
567504,2011-09-20 14:33:00,13356.0,United Kingdom,42,325,768.24,0
567505,2011-09-20 14:34:00,12352.0,Norway,17,101,286.25,0
567506,2011-09-20 14:37:00,13038.0,United Kingdom,6,80,316.70000000000005,0
567507,2011-09-20 14:46:00,,United Kingdom,181,623,3010.18,1
567508,2011-09-20 14:50:00,17724.0,United Kingdom,10,112,241.2,0
567509,2011-09-20 14:51:00,14298.0,United Kingdom,29,730,752.42,0
567510,2011-09-20 14:52:00,14298.0,United Kingdom,5,78,196.01999999999998,0
567511,2011-09-20 14:57:00,13094.0,United Kingdom,2,216,228.96000000000004,0
567512,2011-09-20 15:03:00,12720.0,Germany,9,104,138.48,0
567513,2011-09-20 15:05:00,14401.0,United Kingdom,6,106,305.5,0
567514,2011-09-20 15:10:00,16928.0,United Kingdom,9,168,222.88,0
567515,2011-09-20 15:29:00,16839.0,United Kingdom,6,72,351.9,0
567516,2011-09-20 15:31:00,13138.0,United Kingdom,14,106,198.44,0
567517,2011-09-20 15:49:00,14211.0,United Kingdom,9,100,209.16000000000003,0
567522,2011-09-20 16:41:00,17873.0,United Kingdom,7,120,272.04,0
567523,2011-09-21 08:27:00,17034.0,United Kingdom,10,124,223.07999999999998,0
567524,2011-09-21 08:55:00,15696.0,United Kingdom,18,77,378.95,0
567525,2011-09-21 08:56:00,18241.0,United Kingdom,3,36,109.56,0
567526,2011-09-21 09:06:00,12435.0,Denmark,17,1176,3850.9,0
567528,2011-09-21 09:18:00,14356.0,United Kingdom,13,148,356.2,0
567529,2011-09-21 09:22:00,18236.0,United Kingdom,7,29,132.55,0
567530,2011-09-21 09:33:00,12390.0,Belgium,31,350,504.84000000000003,0
567531,2011-09-21 09:37:00,14397.0,United Kingdom,2,32,53.120000000000005,0
567533,2011-09-21 09:45:00,17651.0,United Kingdom,37,408,652.85,0
567537,2011-09-21 09:54:00,16656.0,United Kingdom,5,230,353.58,0
